2020-01-10 00:55:21.071264 21.09 47.59 1003.98
2020-01-10 00:55:31.121493 21.09 47.57 1003.97
2020-01-10 00:55:41.171725 21.10 47.56 1004.00
2020-01-10 00:55:51.221974 21.10 47.55 1003.98
2020-01-10 00:56:01.272261 21.11 47.54 1003.98
2020-01-10 00:56:11.322597 21.10 47.56 1003.98
2020-01-10 00:56:21.372880 21.10 47.58 1003.99
2020-01-10 00:56:31.423151 21.10 47.60 1003.99
2020-01-10 00:56:41.473376 21.10 47.59 1003.99
2020-01-10 00:56:51.523809 21.11 47.56 1003.98
2020-01-10 00:57:01.574029 21.11 47.53 1003.99
2020-01-10 00:57:11.624200 21.12 47.51 1003.97
2020-01-10 00:57:21.674418 21.12 47.49 1003.98
2020-01-10 00:57:31.724525 21.12 47.52 1003.97
2020-01-10 00:57:41.774791 21.12 47.53 1003.98
2020-01-10 00:57:51.825025 21.11 47.57 1003.97
2020-01-10 00:58:01.875252 21.11 47.57 1003.97
2020-01-10 00:58:11.925380 21.11 47.58 1003.97
2020-01-10 00:58:21.975410 21.11 47.56 1003.97
2020-01-10 00:58:32.025597 21.11 47.56 1003.96
2020-01-10 00:58:42.075826 21.11 47.54 1003.99
2020-01-10 00:58:52.126111 21.12 47.54 1003.98
2020-01-10 00:59:02.176320 21.12 47.53 1003.97
2020-01-10 00:59:12.226478 21.12 47.51 1003.97
2020-01-10 00:59:22.276669 21.13 47.51 1003.97
2020-01-10 00:59:32.326893 21.13 47.49 1003.97
2020-01-10 00:59:42.377122 21.13 47.50 1003.97
2020-01-10 00:59:52.427352 21.14 47.49 1004.01
2020-01-10 01:00:02.477607 21.14 47.47 1004.00
2020-01-10 01:00:12.527832 21.15 47.45 1003.99
2020-01-10 01:00:22.578051 21.16 47.44 1004.01
2020-01-10 01:00:32.628217 21.16 47.41 1004.01
2020-01-10 01:00:42.678442 21.17 47.41 1004.00
2020-01-10 01:00:52.728675 21.17 47.41 1004.01
2020-01-10 01:01:02.778810 21.16 47.44 1004.02
2020-01-10 01:01:12.828982 21.17 47.44 1004.00
2020-01-10 01:01:22.879155 21.17 47.41 1004.00
2020-01-10 01:01:32.929359 21.17 47.42 1004.01
2020-01-10 01:01:42.979521 21.17 47.42 1004.01
2020-01-10 01:01:53.029677 21.17 47.42 1004.03
2020-01-10 01:02:03.079880 21.18 47.42 1004.03
2020-01-10 01:02:13.130077 21.18 47.40 1004.02
2020-01-10 01:02:23.180206 21.19 47.38 1004.00
2020-01-10 01:02:33.230286 21.19 47.34 1004.02
2020-01-10 01:02:43.280361 21.20 47.34 1004.00
2020-01-10 01:02:53.330603 21.21 47.30 1003.99
2020-01-10 01:03:03.380756 21.21 47.30 1003.99
2020-01-10 01:03:13.430949 21.21 47.34 1004.00
2020-01-10 01:03:23.481314 21.20 47.37 1004.01
2020-01-10 01:03:33.531425 21.20 47.39 1004.01
2020-01-10 01:03:43.581497 21.19 47.41 1004.02
2020-01-10 01:03:53.631593 21.20 47.39 1004.02
2020-01-10 01:04:03.681688 21.20 47.37 1004.01
2020-01-10 01:04:13.731929 21.20 47.34 1004.02
2020-01-10 01:04:23.782230 21.21 47.35 1004.02
2020-01-10 01:04:33.832498 21.21 47.35 1004.02
2020-01-10 01:04:43.882855 21.21 47.32 1004.04
2020-01-10 01:04:53.933034 21.21 47.33 1004.05
2020-01-10 01:05:03.983279 21.22 47.33 1004.04
2020-01-10 01:05:14.033509 21.22 47.32 1004.05
2020-01-10 01:05:24.083724 21.22 47.32 1004.06
2020-01-10 01:05:34.133872 21.22 47.32 1004.05
2020-01-10 01:05:44.184034 21.23 47.30 1004.04
2020-01-10 01:05:54.234132 21.23 47.28 1004.04
2020-01-10 01:06:04.284251 21.23 47.30 1004.06
2020-01-10 01:06:14.334402 21.23 47.30 1004.06
2020-01-10 01:06:24.384529 21.23 47.30 1004.06
2020-01-10 01:06:34.434677 21.23 47.29 1004.06
2020-01-10 01:06:44.484772 21.24 47.28 1004.06
2020-01-10 01:06:54.535034 21.24 47.28 1004.06
2020-01-10 01:07:04.585147 21.24 47.27 1004.06
2020-01-10 01:07:14.635441 21.24 47.27 1004.06
2020-01-10 01:07:24.685653 21.25 47.27 1004.05
2020-01-10 01:07:34.735843 21.25 47.25 1004.08
2020-01-10 01:07:44.786080 21.25 47.26 1004.07
2020-01-10 01:07:54.836267 21.25 47.24 1004.08
2020-01-10 01:08:04.886495 21.26 47.26 1004.08
2020-01-10 01:08:14.936988 21.26 47.26 1004.09
2020-01-10 01:08:24.987190 21.25 47.26 1004.10
2020-01-10 01:08:35.037417 21.25 47.28 1004.08
2020-01-10 01:08:45.087662 21.25 47.28 1004.08
2020-01-10 01:08:55.137858 21.24 47.30 1004.09
2020-01-10 01:09:05.188078 21.24 47.30 1004.09
2020-01-10 01:09:15.238296 21.24 47.29 1004.10
2020-01-10 01:09:25.288381 21.24 47.33 1004.11
2020-01-10 01:09:35.338491 21.24 47.30 1004.11
2020-01-10 01:09:45.388648 21.23 47.32 1004.12
2020-01-10 01:09:55.438790 21.23 47.34 1004.12
2020-01-10 01:10:05.488922 21.23 47.32 1004.12
2020-01-10 01:10:15.539053 21.23 47.31 1004.13
2020-01-10 01:10:25.589220 21.23 47.31 1004.13
2020-01-10 01:10:35.639327 21.23 47.33 1004.13
2020-01-10 01:10:45.689419 21.23 47.33 1004.12
2020-01-10 01:10:55.739497 21.23 47.33 1004.14
2020-01-10 01:11:05.789630 21.23 47.31 1004.15
2020-01-10 01:11:15.832109 21.23 47.32 1004.16
2020-01-10 01:11:25.882256 21.23 47.32 1004.15
2020-01-10 01:11:35.932538 21.23 47.33 1004.13
2020-01-10 01:11:45.982884 21.23 47.35 1004.13
2020-01-10 01:11:56.033191 21.23 47.34 1004.13
2020-01-10 01:12:06.083469 21.23 47.33 1004.15
2020-01-10 01:12:16.133725 21.24 47.31 1004.15
2020-01-10 01:12:26.183863 21.24 47.30 1004.15
2020-01-10 01:12:36.234054 21.24 47.31 1004.15
2020-01-10 01:12:46.284225 21.24 47.31 1004.13
2020-01-10 01:12:56.334487 21.25 47.29 1004.13
2020-01-10 01:13:06.384809 21.25 47.28 1004.15
2020-01-10 01:13:16.435049 21.26 47.24 1004.14
2020-01-10 01:13:26.482073 21.27 47.23 1004.14
2020-01-10 01:13:36.532336 21.27 47.23 1004.13
2020-01-10 01:13:46.582726 21.26 47.25 1004.14
2020-01-10 01:13:56.633063 21.26 47.26 1004.14
2020-01-10 01:14:06.683337 21.26 47.26 1004.13
2020-01-10 01:14:16.733639 21.27 47.28 1004.13
2020-01-10 01:14:26.783887 21.27 47.27 1004.12
2020-01-10 01:14:36.834144 21.26 47.26 1004.13
2020-01-10 01:14:46.884318 21.27 47.27 1004.12
2020-01-10 01:14:56.934509 21.27 47.28 1004.15
2020-01-10 01:15:06.984681 21.27 47.25 1004.15
2020-01-10 01:15:17.034947 21.27 47.25 1004.15
2020-01-10 01:15:27.085173 21.27 47.25 1004.14
2020-01-10 01:15:37.135397 21.27 47.23 1004.15
2020-01-10 01:15:47.185841 21.28 47.23 1004.14
2020-01-10 01:15:57.236101 21.28 47.24 1004.13
2020-01-10 01:16:07.286328 21.27 47.26 1004.13
2020-01-10 01:16:17.336533 21.27 47.25 1004.13
2020-01-10 01:16:27.386773 21.28 47.23 1004.12
2020-01-10 01:16:37.432037 21.28 47.22 1004.11
2020-01-10 01:16:47.482355 21.29 47.20 1004.11
2020-01-10 01:16:57.532094 21.29 47.17 1004.16
2020-01-10 01:17:07.582370 21.29 47.20 1004.11
2020-01-10 01:17:17.632568 21.29 47.22 1004.11
2020-01-10 01:17:27.682155 21.28 47.23 1004.11
2020-01-10 01:17:37.732347 21.28 47.24 1004.12
2020-01-10 01:17:47.782705 21.27 47.27 1004.13
2020-01-10 01:17:57.832966 21.27 47.27 1004.13
2020-01-10 01:18:07.883295 21.26 47.30 1004.11
2020-01-10 01:18:17.933561 21.27 47.29 1004.11
2020-01-10 01:18:27.983889 21.27 47.27 1004.12
2020-01-10 01:18:38.034094 21.27 47.26 1004.11
2020-01-10 01:18:48.084305 21.27 47.26 1004.11
2020-01-10 01:18:58.134558 21.28 47.23 1004.11
2020-01-10 01:19:08.184820 21.28 47.24 1004.11
2020-01-10 01:19:18.234993 21.28 47.22 1004.11
2020-01-10 01:19:28.285203 21.29 47.21 1004.12
2020-01-10 01:19:38.335444 21.29 47.20 1004.17
2020-01-10 01:19:48.385666 21.29 47.18 1004.17
2020-01-10 01:19:58.435883 21.29 47.20 1004.17
2020-01-10 01:20:08.486102 21.29 47.23 1004.13
2020-01-10 01:20:18.536338 21.28 47.26 1004.14
2020-01-10 01:20:28.586585 21.28 47.25 1004.14
2020-01-10 01:20:38.636800 21.27 47.28 1004.16
